行数	预测值			真实值
3499	大街			李敏镐
3499	{'大街', '请', '一天'}		{'李敏镐'}
3500	七夕			有奖
3500	{'时刻', '七夕', '浪漫'}		{'有奖', '转发'}
3501	黄子韬			黄子韬
3501	{'1p', '黄子韬', 'ins'}		{'黄子韬'}
3502	娱乐圈			请
3502	{'娱乐圈', '内', '所谓'}		{'张翰', '请', '向'}
3503	运动			吴亦凡
3503	{'运动', '黑洞', 'kris'}		{'吴亦凡'}
3504	夸张			叫兽
3504	{'来自星星的你', '比起', '夸张'}		{'叫兽', '假'}
3505	眼中			张翰
3505	{'眼中', '世界', '整个'}		{'张翰', '郑爽'}
3506	台湾人			茶叶蛋
3506	{'腔腔调', '台湾人', '存在'}		{'茶叶蛋'}
3507	sa			阿
3507	{'经历', 'sa', '一向'}		{'阿', 'sa', '别哭'}
3508	女			日本
3508	{'上', '女', '最萌'}		{'美女', '日本', '空手道'}
3509	妞			郑爽
3509	{'打扮', '这茵佳妮', '妞'}		{'郑爽'}
3510	故障			dns
3510	{'故障', '没有', '觉得'}		{'故障', 'dns'}
3511	世界			北京
3511	{'爱情', '世界', '真的'}		{'爱情故事', '北京'}
3512	哥			美拍
3512	{'看看', '哥', 'mvkhun'}		{'美拍'}
3513	集齐			维尼饭
3513	{'集齐', '召唤', '七个'}		{'祝尼坤', '生日快乐', '维尼饭'}
3514	达			这个
3514	{'玛蒂', '达', '亭亭玉立'}		{'有点', '杀手', '这个'}
3515	睡前			有
3515	{'亲们', '睡前', '最最'}		{'爱情', '一种', '有'}
3516	最美			汤唯
3516	{'喜欢', '最美', '唯唯'}		{'汤唯'}
3517	兄弟			海尔
3517	{'公司', '兄弟', '海尔'}		{'兄弟', '新', '海尔'}
3518	一条			包子
3518	{'悲', '催', '一条'}		{'肉肉', '包子'}
3519	李宇春			全球中文
3519	{'我心', '李宇春', '2014'}		{'音乐榜', '全球中文', '上榜'}
3520	鬼鬼			吴映洁
3520	{'开心', '鬼鬼', '吴映洁'}		{'811', '生日快乐', '吴映洁'}
3521	连城			宫锁
3521	{'连城', '洗衣', '做饭'}		{'连城', '宫锁', '袁姗姗'}
3522	力			孙骁骁
3522	{'感谢', '力', '小伙伴'}		{'生日快乐', '孙骁骁', '0422'}
3523	羞涩			吴亦凡
3523	{'羞涩', '弟弟', '吴'}		{'吴亦凡'}
3524	流量			央视
3524	{'流量', '移动', '想'}		{'央视', '新闻', '一起'}
3525	真正			日本
3525	{'由佳', '真正', '小林'}		{'美女', '日本', '空手道'}
3526	昨晚			不
3526	{'7', '6', '昨晚'}		{'的', '一样', '不'}
3527	看着			张翰
3527	{'看着', '结婚', '生子'}		{'张翰', '郑爽'}
3528	上次			边伯贤
3528	{'sexy', '上次', 'dumb'}		{'边伯贤'}
3529	去年			春晚
3529	{'跳舞', '蔡明', '去年'}		{'吐槽', '春晚'}
3530	元宵			元宵节
3530	{'猜', '佳节', '元宵'}		{'元宵节'}
3531	mbc			偶像
3531	{'新年', 'mbc', '2014'}		{'运动会', '偶像'}
3532	q			有
3532	{'平涂', '一发', 'q'}		{'地方', '有', '一个'}
3533	ins			吴世勋
3533	{'看到', '原', 'ins'}		{'吴世勋'}
3534	腾讯			从
3534	{'开播', '腾讯', '华丽'}		{'步步', '惊心', '从'}
3535	艺兴			鹿晗
3535	{'闺蜜', '祝', '艺兴'}		{'生日快乐', '0420', '鹿晗'}
3536	出版			我
3536	{'出版', '心疼', '感言'}		{'对', '我', '时间'}
3537	相信			高梓淇
3537	{'相信', '明天', '青春'}		{'高梓淇'}
3538	垃圾			马航
3538	{'垃圾', '南海', '完'}		{'失联', '飞机', '马航'}
3539	现实			世界杯
3539	{'理想', '致敬', '现实'}		{'世界杯', '来', '了'}
3540	杨幂			刘恺威
3540	{'问', '杨幂', '刘恺威'}		{'刘恺威', '快乐', '新婚'}
3541	早就			汤唯
3541	{'早就', '爱', '幸福'}		{'婚讯', '公布', '汤唯'}
3542	越			花儿与少年
3542	{'越', '湖南卫视', '青春'}		{'花儿与少年'}
3543	第一集			刘诗诗
3543	{'第一集', '播放', '完毕'}		{'步步惊情', '刘诗诗'}
3544	坠毁			mh370
3544	{'目前', '坠毁', '由失'}		{'mh370', '祈福', '寻人'}
3545	不要			小彩旗
3545	{'不要', '欧巴', '觉得'}		{'小彩旗', '请', '向'}
3546	爱上你			金秀贤
3546	{'做', '爱上你', '真的'}		{'金秀贤', '都敏俊', '救'}
3547	女			渤海
3547	{'热闹', '女', '真'}		{'大学', '万人', '渤海'}
3548	电影			爸爸去哪儿
3548	{'背影', '曝', '电影'}		{'爸爸去哪儿'}
3549	父亲			父亲节
3549	{'有缘', '母亲', '父亲'}		{'父亲节', '快乐'}
3550	阿晶接			美拍
3550	{'看看', '阿晶接', 'mv'}		{'美拍'}
3551	31			奶茶妹妹
3551	{'奶茶妹妹', '3', '31'}		{'奶茶妹妹', '热恋', '刘强东'}
3552	140315			李玹雨
3552	{'上海', '140315', '李玹雨'}		{'李玹雨'}
3553	昆明			韩国
3553	{'告诉', '恐怖袭击', '昆明'}		{'韩国', '沉没', '客轮'}
3554	穿			奥斯卡
3554	{'cateblanchett', '穿', '长裙'}		{'奥斯卡', 'whowearswhat'}
3555	一位			马航
3555	{'报道', '一位', '调查'}		{'失联', '飞机', '马航'}
3556	来看			最萌
3556	{'毛', '来看', '照片'}		{'身高', '差', '最萌'}
3557	杜汶泽			阻止
3557	{'微博竟', '杜汶泽', '万'}		{'杜汶泽', '阻止', '来'}
3558	nichkhun			nichkhun
3558	{'二分之一', 'nichkhun', '夏天'}		{'nichkhun'}
3559	140815			redvelvet
3559	{'redvelvet', '140815', '银行'}		{'redvelvet'}
3560	15			马航
3560	{'部', '小时', '15'}		{'失联', '航班', '马航'}
3561	儿			爸爸去哪儿
3561	{'儿', '变成', '石头'}		{'大', '爸爸去哪儿', '电影'}
3562	打开			我是歌手
3562	{'打开', '我是歌手', '音响'}		{'我是歌手'}
3563	热闹			我
3563	{'热闹', '这是', '去年'}		{'我', '和'}
3564	随行			angelababy228
3564	{'如颖', '随行', '秋冬'}		{'生日快乐', 'angelababy228'}
3565	炎亚纶			爱上
3565	{'第三集', '炎亚纶', '持续'}		{'爱上', '我', '两个'}
3566	回首			金妍儿
3566	{'回首', '放弃', '过去'}		{'纪念', '退役', '金妍儿'}
3567	后来			吴亦凡
3567	{'后来', '开得', '车'}		{'新年快乐', '吴亦凡'}
3568	饿			你
3568	{'饿', '糊', '面线'}		{'饿', '你', '不'}
3569	洗脑			小苹果
3569	{'小苹果', '听', '洗脑'}		{'小苹果'}
3570	风			金希澈
3570	{'风', '吸血鬼', '魅惑'}		{'我们', '结婚', '金希澈'}
3571	玩			翻跟头
3571	{'研发', '尽兴', '玩'}		{'翻跟头', '亲亲'}
3572	首都机场			马航
3572	{'mh370', '首都机场', '显示'}		{'失联', '飞机', '马航'}
3573	16			2014
3573	{'2', '下午', '16'}		{'青龙', '潮州', '2014'}
3574	13			马航
3574	{'发言人', '日', '13'}		{'失联', '飞机', '马航'}
3575	到底			陈键锋
3575	{'苗锅', '到底', '搜榜'}		{'陈键锋', '没', '对象'}
3576	李代沫			宁财神
3576	{'3', '文章', '李代沫'}		{'被', '宁财神', '吸毒'}
3577	夏天			一
3577	{'支持', '夏天', '一定'}		{'二分之一', '又', '一'}
3578	段			如果
3578	{'段', '画面', '视频'}		{'爱', '湖北', '如果'}
3579	140704			sulli
3579	{'饭', '140704', 'kbs'}		{'sulli', '崔雪莉'}
3580	继续			赵丽颖
3580	{'继续', '走', '下去'}		{'赵丽颖'}
3581	一年			小米
3581	{'一年', '过去', '2014'}		{'新品', '发布会', '小米'}
3582	单纯			李承铉
3582	{'喜欢', '单纯', '简单'}		{'求婚', '戚薇', '李承铉'}
3583	休息			邓紫棋别
3583	{'好好', '休息', '时间'}		{'邓紫棋别', '刷', '微博去'}
3584	大萌			李敏镐
3584	{'大萌', '黑', '看微'}		{'李敏镐', '上', '春晚'}
3585	奇迹			张艺兴
3585	{'奇迹', '硬硬', '硬'}		{'张艺兴'}
3586	帅			吴镇宇
3586	{'帅', '吖', '当年'}		{'看', '我要', '吴镇宇'}
3587	男神			吴尊
3587	{'闪亮', '男神', '吴'}		{'女儿', '吴尊', 'pk'}
3588	风吹			吴亦凡
3588	{'追不上', '风吹', '雨成花'}		{'吴亦凡'}
3589	看好			央视
3589	{'看好', '思思', '李'}		{'央视', '一姐'}
3590	广泛			北京
3590	{'广泛', '我是歌手', '小天后'}		{'车展', '北京'}
3591	白举纲			全民
3591	{'杭', '白举纲', '巡合辑'}		{'爆料', '全民'}
3592	周迅			周迅
3592	{'前男友', '整个', '周迅'}		{'大婚', '周迅'}
3593	有效			张艺兴
3593	{'有效', 'no166pentoxyverine', '中毒'}		{'张艺兴'}
3594	中心			马航
3594	{'中心', '记者', '搜救'}		{'失联', '飞机', '马航'}
3595	翻			exo
3595	{'翻', '必要', '觉得'}		{'解约', 'exo', '吴亦凡'}
3596	春节			李敏镐
3596	{'春节', '联欢晚会', '参加'}		{'李敏镐'}
3597	选			牛桃
3597	{'全程', '选', '时'}		{'牛桃'}
3598	冰桶挑战			冰桶挑战
3598	{'冰桶挑战', '看看', 'mv'}		{'冰桶挑战', '美拍'}
3599	积极			正版
3599	{'积极', '刷', '赢'}		{'守护', '正版', '郑爽'}
3600	马来西亚			马航
3600	{'马来西亚', '新', '时报'}		{'飞机', '失事', '马航'}
3601	航空公司			祈福
3601	{'旅客', '名单', '航空公司'}		{'祈福', '马航'}
3602	可怕			鬼魂
3602	{'挺', '玩刚', '可怕'}		{'鬼魂', '探测器'}
3603	首席			马航
3603	{'首席', '执行官', '丽都'}		{'失联', '飞机', '马航'}
3604	演员			doctor
3604	{'演员', '李钟硕', '登上'}		{'异乡人', 'doctor'}
3605	新年			湖南卫视
3605	{'新年', '家人', '能够'}		{'春晚', '湖南卫视'}
3606	深圳			霍建华
3606	{'1930', '每晚', '深圳'}		{'卫视', '霍建华', '深圳'}
3607	比较			普渡大学
3607	{'小', '做', '比较'}		{'普渡大学', '枪击案'}
3608	温暖			李敏镐
3608	{'温暖', '想要', '看到'}		{'李敏镐'}
3609	尤其			利特
3609	{'追星', '尤其', '不'}		{'坚强', '请', '利特'}
3610	步步惊情			步步惊情
3610	{'未', '步步惊情', '跪求'}		{'步步惊情', '删减', '未'}
3611	马来			马来
3611	{'马来', '越南', '失踪'}		{'马来', '个', '逼'}
3612	李娜			李娜
3612	{'笑', '不想', '李娜'}		{'李娜'}
3613	陪			白色
3613	{'comeon', '陪', '牛桃'}		{'白色', '情人节'}
3614	宝宝			尼坤
3614	{'家人', '宝宝', '生日'}		{'生日快乐', '尼坤', '0624'}
3615	演唱会			林志颖
3615	{'演唱会', '跨年', '20131231'}		{'林志颖'}
3616	每次			最佳
3616	{'每次', '宝宝', '看'}		{'朴灿烈', '室友', '最佳'}
3617	没有			中国
3617	{'没有', '堪称', '火爆'}		{'好', '歌曲', '中国'}
3618	拿出			最炫
3618	{'纸笔', '秀出', '拿出'}		{'最炫', '文言', '风'}
3619	百度			吴亦凡
3619	{'点赞', '百度', '直接'}		{'吴亦凡'}
3620	人生			爸爸
3620	{'第一次', '人生', '第二季'}		{'回来', '爸爸', '了'}
3621	gif			吴世勋
3621	{'这位', '同学', 'gif'}		{'吴世勋'}
3622	乐			分手
3622	{'乐', '眼泪', '出来'}		{'分手', '大师', '627'}
3623	撸			泰版
3623	{'撸', '越', '点儿'}		{'浪漫满屋', '泰版'}
3624	小彩旗			春晚
3624	{'小彩旗', '不转', '转圈'}		{'春晚'}
3625	我家			茶叶蛋
3625	{'吃', '狗狗', '我家'}		{'茶叶蛋', '教授'}
3626	两			奶牛
3626	{'年前', '两', '单位'}		{'放屁', '奶牛'}
3627	花花			花儿与少年
3627	{'神经衰弱', '日子', '花花'}		{'花儿与少年', '我来', '了'}
3628	太棒			金秀贤
3628	{'一天', '太棒', '找'}		{'金秀贤', '中国', '滚出'}
3629	只能靠			615
3629	{'消息', '只能靠', '数'}		{'卫视', '615', '东方'}
3630	越			不
3630	{'越', '湖南卫视', '2014'}		{'的', '一样', '不'}
3631	我姐			吴亦凡
3631	{'我姐', '刚刚', '吴亦凡'}		{'吴亦凡'}
3632	宋茜			宋茜
3632	{'宋茜', '主持', '140808'}		{'宋茜'}
3633	长			那些
3633	{'沈昌珉', '长', '十年'}		{'年', '我长', '那些'}
3634	最强大脑			最强大脑
3634	{'看', '网上', '最强大脑'}		{'最强大脑'}
3635	某次			最萌
3635	{'水浒传', '某次', '我哥'}		{'身高', '差', '最萌'}
3636	蜀黍			文章
3636	{'文章', '蜀黍', '快点'}		{'文章', '出轨'}
3637	柳重言			红豆
3637	{'厉害', '真是', '柳重言'}		{'柳重言', '作曲', '红豆'}
3638	8			急诊
3638	{'日', '8', '放送'}		{'急诊', '男女'}
3639	真想			刘谦
3639	{'真想', '骂', '真的'}		{'xyif', '刘谦'}
3640	尽量			高虎
3640	{'头像', 'ps', '尽量'}		{'被', '高虎', '吸毒'}
3641	po			郑秀晶
3641	{'挥手', 'po', '这辈子'}		{'郑秀晶'}
3642	喷子			李敏镐
3642	{'喷子', '黑', '不离'}		{'李敏镐', '上', '春晚'}
3643	soojung140703			郑秀晶
3643	{'图图', '140703mcd', 'soojung140703'}		{'郑秀晶'}
3644	越南			最新
3644	{'越南', '海军', '媒体报道'}		{'最新'}
3645	印象			我是歌手
3645	{'还', '印象', '昨晚'}		{'我是歌手', '早安'}
3646	冰桶			美拍
3646	{'看看', 'mv', '冰桶'}		{'美拍'}
3647	夏天			一
3647	{'夏天', '打赌', '天气'}		{'二分之一', '又', '一'}
3648	再也			尼坤
3648	{'没有', '再也', '来说'}		{'生日快乐', '尼坤', '0624'}
3649	影视			海天
3649	{'项目', '投资', '影视'}		{'盛筵', '海天'}
3650	时尚			钟汉良
3650	{'很棒', '凤凰', '时尚'}		{'钟汉良'}
3651	昨天			威廉
3651	{'浙江', '卫视', '昨天'}		{'弟弟', '威廉'}
3652	戚薇			爱情
3652	{'戚薇', '小时', '越来越近'}		{'爱情', '回来', '了'}
3653	这是			茜
3653	{'我是歌手', '这是', '最后'}		{'茜', 'exo', '拉'}
3654	欧巴			李敏镐
3654	{'欧巴', '安全', '到达'}		{'李敏镐'}
3655	庆祝			金曲
3655	{'亲爱', '家', '庆祝'}		{'林俊杰', '歌王', '金曲'}
3656	811			吴映洁
3656	{'811', '祝', '要来'}		{'811', '生日快乐', '吴映洁'}
3657	小孩			求
3657	{'小孩', '乖', '求'}		{'李易峰', '专场', '求'}
3658	黄忆慈			爸爸去哪儿
3658	{'黄忆慈', '多多', '水印'}		{'爸爸去哪儿'}
3659	新兰			工藤新
3659	{'新兰', '专区', '柯兰党'}		{'工藤新', '一', '生日快乐'}
3660	歌声			新
3660	{'一支', '歌声', '心灵'}		{'的', '新', '梁博'}
3661	此刻			邓紫棋
3661	{'应该', '此刻', '电视机'}		{'我们', '喜欢', '邓紫棋'}
3662	进去			中国
3662	{'进去', '点', '发现'}		{'超级', '中国', '男团'}
3663	抱			金秀贤
3663	{'一下', '抱', '撒娇'}		{'金秀贤'}
3664	有木有			春节
3664	{'张艺兴', '小型', '有木有'}		{'春节', '回家', '寻找'}
3665	茶叶蛋			舌尖上的中国
3665	{'如今', '茶叶蛋', '武林'}		{'第二季', '舌尖上的中国'}
3666	14			马航
3666	{'日', '报道', '14'}		{'失联', '航班', '马航'}
3667	140701domefestival			雪莉
3667	{'下来', '整场', '140701domefestival'}		{'雪莉'}
3668	以前			洪辰
3668	{'设备', '节目', '以前'}		{'洪辰', '刘忻', '向'}
3669	近距离			茶叶蛋
3669	{'接触', '近距离', '公主'}		{'茶叶蛋'}
3670	对不起			祈福
3670	{'晚', '对不起', '晨光'}		{'祈福', '马航'}
3671	仙			刘亦菲
3671	{'仙', '动静', '节奏'}		{'家族', '刘亦菲', '照'}
3672	囧			催眠
3672	{'神', '徐峥', '囧'}		{'大师', '催眠'}
3673	互联网			互联网
3673	{'互联网', '中国', '钱'}		{'互联网', '二十年'}
3674	大概			吴亦凡
3674	{'后', '结束', '大概'}		{'吴亦凡'}
3675	苏苏			古剑奇谭
3675	{'微笑', '全程', '苏苏'}		{'古剑奇谭'}
3676	影院			冰雪
3676	{'全国', '预售', '影院'}		{'奇缘', '冰雪'}
3677	生日			宋智孝
3677	{'过后', '生日', '昨天'}		{'宋智孝'}
3678	说			为
3678	{'想法', '说', '请'}		{'正名', '何韵诗', '为'}
3679	东风			今日
3679	{'叫春', '东风', '盼望着'}		{'立春', '今日'}
3680	宋智孝			美拍
3680	{'宋智孝', '看看', 'mv'}		{'美拍'}
3681	坐等			边伯贤
3681	{'坐等', '卞白贤', '配不上'}		{'恋爱', '边伯贤', '泰妍'}
3682	去年			黄子韬
3682	{'当时', '喜欢', '去年'}		{'你', '陪', '黄子韬'}
3683	要求			浅田
3683	{'本赛季', '要求', '14271'}		{'真央', '浅田'}
3684	刘恺威			杨幂
3684	{'刘恺威', '婚礼', '来到'}		{'杨幂', '刘恺威', '结婚'}
3685	明日			戏说
3685	{'明日', '今天', '传说'}		{'戏说', '琊', '琅'}
3686	郭涛			郭涛
3686	{'第二季', '郭涛', '参加'}		{'女儿', '郭涛'}
3687	中国			马航
3687	{'不愿', '人', '中国'}		{'失联', '飞机', '马航'}
3688	魔术			春晚
3688	{'笑', '魔术', '直接'}		{'镜头', '春晚', '穿帮'}
3689	周立波			中国
3689	{'语录', '世界', '周立波'}		{'梦想', '中国', '秀'}
3690	再次			张亮
3690	{'异乡人', '再次', '客串'}		{'张亮'}
3691	老子			老子
3691	{'听到', '老子', '上班'}		{'老子', '明天', '不'}
3692	楚雨			郑爽
3692	{'慕容', '荨', '楚雨'}		{'宣布', '郑爽', '和'}
3693	听说			dns
3693	{'听说', '山东', '蓝翔'}		{'故障', 'dns'}
3694	内心			李娜
3694	{'内心', '低谷', '两个'}		{'李娜'}
3695	新			马航
3695	{'新', '给出', '军方'}		{'失联', '飞机', '马航'}
3696	可怜			房祖名
3696	{'林凤娇', '觉得', '可怜'}		{'被', '吸毒', '房祖名'}
3697	学			世界杯
3697	{'化妆', '化', '学'}		{'世界杯'}
3698	开播			芦田爱菜
3698	{'妈妈', '开播', '明天'}		{'芦田爱菜'}
3699	刚看			玉兔
3699	{'半天', '刚看', '喷子'}		{'了', '玉兔', '醒'}
3700	新疆			昆明
3700	{'昆明', '新疆', '暴徒'}		{'恐怖事件', '昆明'}
3701	angelababy			金像奖
3701	{'感觉', 'angelababy', '仙子'}		{'金像奖'}
3702	霍建华			男神顾
3702	{'霍建华', '携', '星'}		{'长官', '霍建华', '男神顾'}
3703	刚才			黄子韬
3703	{'家人', '第一次', '刚才'}		{'黄子韬'}
3704	儿童			花样年华
3704	{'儿童', '东西', '来说'}		{'花样年华'}
3705	眼睛			费曼
3705	{'星星', '眼睛', '知道'}		{'feynman', '费曼'}
3706	中毒			泰版
3706	{'中毒', '听', '老'}		{'浪漫满屋', '泰版'}
3707	纯属			任重
3707	{'现在', '纯属', '有病'}		{'侠', '接盘', '任重'}
3708	140113			黄子韬
3708	{'录制', '140113', '桃子'}		{'黄子韬'}
3709	江湖			胡歌
3709	{'殊途同归', '江湖', '相濡以沫'}		{'胡歌', '抢婚', '去'}
3710	东莞			东莞
3710	{'东莞', '看到', '好多'}		{'东莞', '挺住'}
3711	丫丫			全民
3711	{'吃', '想', '丫丫'}		{'疯找', '佟丽娅', '全民'}
3712	保持			来自星星的你
3712	{'404', '保持', '年来'}		{'来自星星的你'}
3713	美食			舌尖上的中国
3713	{'吃', '美食', '大战'}		{'舌尖上的中国'}
3714	出演			杀死
3714	{'利', '出演', '波特'}		{'汝爱', '杀死'}
3715	中央电视台			马航
3715	{'中央电视台', '最新消息', '海警'}		{'失联', '飞机', '马航'}
3716	要求			请
3716	{'要求', '快本', '偶像'}		{'对', '请', '谢娜'}
3717	三天			搜寻
3717	{'澳大利亚', '三天', '过去'}		{'370', '马航', '搜寻'}
3718	等待			马航
3718	{'十几天', '最后', '等待'}		{'飞机', '失事', '马航'}
3719	周末			北京
3719	{'网友', '怀柔', '周末'}		{'惊现', '怀柔', '北京'}
3720	18			李敏镐
3720	{'18', '演唱会', 'seoulencorecon'}		{'李敏镐'}
3721	大笑			来自星星的你
3721	{'指着', '大笑', '别人'}		{'来自星星的你'}
3722	90			奶牛
3722	{'德国', '头', '90'}		{'放屁', '奶牛'}
3723	速度			刘谦
3723	{'撸', '出', '速度'}		{'xyif', '刘谦'}
3724	希子			我
3724	{'水原', '希子', '好看'}		{'水原', '我', '像'}
3725	爱情公寓			爱情公寓
3725	{'五年', '一部', '爱情公寓'}		{'不说', '4', '爱情公寓'}
3726	11			杉杉
3726	{'11', 'csm50', '7'}		{'杉杉', '来', '了'}
3727	到来			父亲节
3727	{'即将', '老爸', '到来'}		{'父亲节'}
3728	凤凰			女
3728	{'今日', '凤凰', '娱乐'}		{'卧底', '记者', '女'}
3729	航班			马航
3729	{'mh370', '家属', '航班'}		{'失联', '飞机', '马航'}
3730	星期天			不
3730	{'星期天', '湖南卫视', '青春'}		{'的', '一样', '不'}
3731	吸引			happy
3731	{'眼球', '吸引', '多次'}		{'张江', '滚出', 'happy'}
3732	广告			花儿与少年
3732	{'一档', '没有', '广告'}		{'花儿与少年'}
3733	始终			身份证
3733	{'始终', '坚信', 'x'}		{'神秘', '身份证', '的'}
3734	称			马航
3734	{'荷兰', '马航', '称'}		{'被', 'mh17', '马航'}
3735	一集			懂
3735	{'一集', '集', '8'}		{'小姐', '懂'}
3736	主持人			金秀贤
3736	{'留在', '地球', '主持人'}		{'金秀贤', '录制', '最强大脑'}
3737	政治			茶叶蛋
3737	{'政治', '不是', '明星'}		{'茶叶蛋'}
3738	仁川			李敏镐
3738	{'前往', '20140307', '仁川'}		{'李敏镐'}
3739	变形			李锦鉴
3739	{'之前', '计', '变形'}		{'退出', '李锦鉴', '微博界'}
3740	deerstation			跟着
3740	{'一站', '有鹿', 'deerstation'}		{'做', '跟着', '鹿晗'}
3741	37			微
3741	{'37', '葡萄牙', '分钟'}		{'世界杯', '微', '5'}
3742	专辑			郑俊英
3742	{'专辑', '140626', '郑俊英'}		{'郑俊英'}
3743	10			马航
3743	{'3', '月', '10'}		{'失联', '飞机', '马航'}
3744	王诗龄			王诗龄
3744	{'angela', '主播', '王诗龄'}		{'王诗龄'}
3745	方面			mh370
3745	{'马来西亚', '方面', '今天'}		{'直播', 'mh370', '失联'}
3746	dns			dns
3746	{'dns', '透露', '今日'}		{'故障', 'dns'}
3747	陪伴			xp
3747	{'大家', '14', '陪伴'}		{'xp', '停止', '服务'}
3748	感人			神探
3748	{'感人', '明年', '太'}		{'出柜', '神探', '夏洛克'}
3749	家人			冯绍峰
3749	{'家人', '回顾', '峰'}		{'冯绍峰', '快乐大本营', '726'}
3750	自优酷			冰桶挑战
3750	{'自优酷', '分享', '接受'}		{'冰桶挑战'}
3751	脸型			孟非
3751	{'脸型', '清新', '男性'}		{'女儿', '孟非'}
3752	寝室			冰桶挑战
3752	{'看看', '寝室', 'mv'}		{'冰桶挑战', '美拍'}
3753	四月			花儿与少年
3753	{'四月', '发', '少爷'}		{'花儿与少年', '我来', '了'}
3754	370			马航
3754	{'澳大利亚', '370', '搜寻'}		{'飞机', '失事', '马航'}
3755	李小璐			古剑
3755	{'韩', '李小璐', '饰演'}		{'古剑', '开播', '今晚'}
3756	总是			尼坤
3756	{'苦', '每每', '总是'}		{'生日快乐', '尼坤', '0624'}
3757	黄子韬			黄子韬
3757	{'看看', '黄子韬', 'mv'}		{'黄子韬', '美拍'}
3758	很美			方大同
3758	{'爱情', '很美', '不'}		{'方大同', '我', '只能'}
3759	愿			羊水
3759	{'妈妈', '愿', '所有'}		{'栓塞', '羊水'}
3760	昨天			马航
3760	{'有人', '新闻', '昨天'}		{'失联', '飞机', '马航'}
3761	鹿鹿			鹿晗
3761	{'鹿鹿', 'video140123seoulmusicawardsluhanperformance', '知道'}		{'鹿晗'}
3762	小时代			小时代
3762	{'小时代', '李贤宰', '7'}		{'小时代', '3'}
3763	杨幂			郑爽
3763	{'杨幂', '李易峰', '郑爽'}		{'古剑奇谭', '郑爽'}
3764	才能			张
3764	{'才能', '实力', '瞧不起'}		{'战', '张', '杰出'}
3765	究竟			羽生
3765	{'真是太', '究竟', '糟糕'}		{'结弦', '羽生'}
3766	这是			最强大脑
3766	{'最好', '这是', '节目'}		{'最强大脑'}
3767	曹三丰			feynman
3767	{'曹三丰', '曹华恩', 'joe'}		{'feynman', '中文名'}
3768	doctor			dr
3768	{'公开', '异乡人', 'doctor'}		{'dr', '异乡人'}
3769	s			大
3769	{'s', '生女', '带财'}		{'s', '生女', '大'}
3770	马伊琍			周一
3770	{'想', '想起', '马伊琍'}		{'见', '周一'}
3771	哥哥			与
3771	{'安全', '哥哥', '抵达'}		{'张艺兴', '与', '共贺'}
3772	妈			刘谦
3772	{'妈', '玩意', '转自'}		{'xyif', '刘谦'}
3773	人生			笑傲江湖
3773	{'生活', '需要', '人生'}		{'笑傲江湖'}
3774	场			最后
3774	{'场', '140712exothelostplanet', '台北'}		{'的', '最后', '初恋'}
3775	发言人			马航
3775	{'中国空军', '发言人', '新闻'}		{'失联', '飞机', '马航'}
3776	众			男
3776	{'访问', '众', '主创'}		{'媒婆', '男'}
3777	国际			马航
3777	{'中', '国际', '新'}		{'失联', '航班', '马航'}
3778	催眠			催眠
3778	{'乘客', '会', '催眠'}		{'大师', '催眠'}
3779	救援			航班
3779	{'救援', '快些', '大型'}		{'失联', '祈福', '航班'}
3780	满分			美女
3780	{'满分', '雅思', '托福'}		{'黄雨桐', '美女', '学霸'}
3781	艺人			孙佳仁
3781	{'艺人', '韩国', '朱智勋'}		{'公开', '孙佳仁', '朱智勋'}
3782	系列			来自
3782	{'小剧场', '系列', '咳咳'}		{'的', '风平浪静', '来自'}
3783	展开			来自
3783	{'展开', '提', 'q21'}		{'的', '风平浪静', '来自'}
3784	15			2014
3784	{'2', '上午', '15'}		{'青龙', '潮州', '2014'}
3785	西班牙			微
3785	{'惨败', '西班牙', '赛后'}		{'世界杯', '微', '5'}
3786	世界杯			c罗
3786	{'人', '世界杯', '无奈'}		{'c罗', '不哭'}
3787	核能			袁姗姗
3787	{'核能', '招黑', '肥肠'}		{'泡水', '裸身', '袁姗姗'}
3788	配置			小米
3788	{'801', '配置', '骁龙'}		{'4', '小米'}
3789	周笔畅			周笔畅
3789	{'周笔畅', '其实', '综艺'}		{'给', '周笔畅', '请'}
3790	2010			古剑奇谭
3790	{'今晚', '快乐大本营', '2010'}		{'古剑奇谭'}
3791	有人			吴亦凡
3791	{'问', '有人', '吴亦凡'}		{'吴亦凡'}
3792	周五			中国
3792	{'周五', '站', '下'}		{'美女', '中国', '地理'}
3793	妞			郑爽
3793	{'瘦', '妞', '这种'}		{'郑爽'}
3794	好多			玄彬
3794	{'都市', '日报', '好多'}		{'玄彬'}
3795	日本			鸭子坐
3795	{'日本', '网友', '近日'}		{'鸭子坐'}
3796	一对			泰版
3796	{'啧', '啧啧', '一对'}		{'浪漫满屋', '泰版'}
3797	囖			蔡琳
3797	{'囖', '知道', '咩'}		{'公开', '高梓淇', '蔡琳'}
3798	迷			来自星星的你
3798	{'一定', '迷', '陌生'}		{'来自星星的你', '秋冬', '2014'}
3799	达达			triangle
3799	{'左', '达达', '胸上'}		{'triangle', '韩剧'}
3800	故事			马航
3800	{'号', '谣言', '故事'}		{'失联', '飞机', '马航'}
3801	爆笑			金玉良缘
3801	{'爆笑', '时刻', '表白'}		{'金玉良缘'}
3802	老			吴镇宇
3802	{'位置', '坐在', '老'}		{'看', '我要', '吴镇宇'}
3803	妈蛋			春节
